data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2020-04-18 17:00:00,132,2752,1702,1073,548,271,1038,425,1075,335,835,167,10629,748,3679,2325,11758,458,212,138,202,397,758,197,566,2439,385,5407,117,1977,365,381,759,2563,822,1396,505,3644,131,379,1104,50,233,741,436,443,2030,480,2714,1165,906,2863,918,172,481,15546,3340,4042,2130,1941,70,41,3633,412,2768,3536,972,2293,1071,3299,774,554,587,167,457,69,921,4217,280,1805,4018,306,602,789,812,399,182,937,86,239,617,325,9791,135,3431,2300,1102,906,2106,2116,921,964,3880,70,2296,349
2020-04-19 17:00:00,132,2783,1718,1088,558,271,1064,427,1110,335,856,170,10689,783,3740,2380,11946,485,217,138,211,397,783,197,571,2488,407,5417,117,2053,372,384,771,2609,852,1415,521,3706,132,380,1122,50,237,767,442,451,2072,489,2724,1197,914,2905,933,174,489,15825,3390,4098,2159,1987,74,42,3667,417,2813,3582,975,2312,1094,3369,778,557,591,168,466,69,926,4318,280,1818,4082,306,607,796,926,405,182,956,86,242,619,328,10144,135,3532,2315,1108,910,2158,2143,935,975,3974,71,2339,349
2020-04-20 17:00:00,132,2815,1737,1088,567,271,1142,427,1138,335,904,170,10738,787,3822,2394,12004,500,218,138,212,400,808,197,606,2550,408,5491,117,2075,377,391,787,2653,868,1435,525,3792,138,383,1156,51,237,777,444,452,2080,491,2740,1213,922,2913,949,174,497,16112,3411,4157,2181,1996,74,52,3693,420,2887,3641,976,2333,1143,3393,804,568,596,168,472,69,934,4352,281,1846,4133,307,622,798,937,407,183,960,86,243,626,328,10278,135,3590,2325,1122,915,2196,2177,937,984,3998,71,2379,349
2020-04-21 17:00:00,132,2899,1760,1093,580,271,1212,428,1160,338,967,170,10788,808,3865,2410,12078,505,226,138,213,403,851,197,613,2592,417,5641,117,2125,377,395,805,2704,896,1446,533,3855,143,386,1156,51,238,788,451,452,2093,492,2751,1215,932,2933,956,177,513,16520,3449,4211,2227,2028,74,52,3721,422,2909,3705,977,2347,1190,3460,811,575,599,173,473,70,937,4369,281,1852,4189,369,633,798,960,411,197,966,86,244,626,331,10610,135,3614,2351,1125,921,2251,2191,945,989,4070,71,2390,355
2020-04-22 17:00:00,132,3008,1764,1095,587,273,1255,434,1188,358,979,170,10848,833,3917,2416,12178,512,228,141,215,404,886,197,648,2681,426,5706,117,2184,378,399,833,2760,933,1454,542,3937,149,389,1186,51,238,793,451,461,2109,494,2787,1221,946,2977,957,181,515,17000,3472,4253,2263,2123,74,52,3751,427,2973,3798,981,2366,1215,3533,818,583,599,173,479,72,941,4437,282,1874,4257,400,641,804,997,412,197,1012,89,249,632,331,11024,135,3646,2386,1136,929,2302,2279,951,1013,4164,71,2433,357
2020-04-23 17:00:00,132,3034,1768,1096,597,274,1279,432,1247,360,987,171,10946,860,3971,2435,12308,527,228,145,215,404,905,201,677,2764,430,5807,117,2211,386,402,857,2795,956,1471,544,4031,164,394,1199,51,241,803,454,466,2132,495,2833,1225,956,3022,959,183,519,17277,3490,4317,2316,2143,74,52,3769,433,2999,3874,981,2374,1236,3586,823,592,607,173,486,74,956,4482,291,1911,4313,403,640,810,999,414,197,1056,90,251,631,334,11241,135,3727,2395,1152,931,2340,2308,962,1056,4222,71,2454,366
2020-04-24 17:00:00,132,3114,1785,1100,606,275,1343,434,1268,361,1042,175,11002,900,4033,2456,12475,535,229,148,216,407,926,201,687,2871,439,5867,117,2279,397,412,877,2849,969,1485,547,4092,168,397,1214,53,241,809,454,466,2149,499,2836,1230,976,3057,966,185,525,17689,3519,4372,2334,2172,74,52,3794,435,3011,3991,982,2401,1244,3635,824,598,612,175,493,83,963,4520,312,1927,4361,413,643,811,1053,415,200,1088,91,253,631,334,11615,135,3776,2420,1164,935,2376,2340,970,1067,4398,72,2483,372
2020-04-25 17:00:00,132,3180,1789,1100,610,276,1376,436,1274,365,1047,177,11047,915,4102,2476,12540,542,230,148,221,414,943,201,706,2942,447,5906,117,2379,397,416,885,2924,978,1500,547,4137,174,400,1233,53,240,813,465,470,2157,501,2903,1244,985,3082,977,186,530,17908,3538,4417,2353,2203,76,52,3802,447,3034,4036,985,2411,1253,3695,833,607,613,175,502,87,969,4552,313,1934,4434,416,645,822,1110,417,201,1130,91,253,633,334,11936,135,3838,2439,1177,937,2407,2342,989,1075,4473,72,2536,376
2020-04-26 17:00:00,132,3188,1796,1106,617,279,1428,440,1282,366,1050,177,11113,945,4156,2481,12564,552,231,148,223,415,953,202,723,3025,447,5966,117,2391,397,423,901,3003,986,1524,554,4293,175,400,1245,55,241,815,474,475,2177,508,2926,1256,998,3105,979,188,533,18371,3562,4477,2375,2209,76,54,3818,456,3073,4044,987,2428,1260,3751,836,615,621,178,513,89,969,4577,313,1937,4501,417,651,828,1123,420,211,1132,91,255,635,334,12199,136,3894,2453,1181,938,2467,2347,992,1090,4492,72,2554,378
2020-04-27 17:00:00,133,3271,1799,1111,619,279,1456,440,1285,368,1060,177,11150,952,4191,2496,12599,554,232,148,223,416,961,205,723,3076,449,5971,117,2407,402,423,905,3011,989,1542,555,4438,179,402,1246,55,242,823,482,476,2230,508,2936,1265,999,3123,983,188,533,18559,3578,4516,2389,2218,76,54,3827,461,3112,4129,989,2439,1274,3826,840,618,625,178,513,89,970,4585,314,1953,4569,422,652,829,1129,420,221,1132,92,255,635,334,12324,137,3995,2476,1227,944,2496,2366,996,1093,4526,73,2571,383
2020-04-28 17:00:00,135,3318,1800,1119,620,279,1519,451,1285,371,1061,177,11196,961,4263,2498,12691,554,232,158,224,417,971,205,751,3154,450,5993,117,2417,404,427,909,3039,1004,1549,556,4493,181,404,1283,55,244,822,484,480,2248,511,2947,1269,1006,3131,987,188,533,18837,3609,4637,2405,2244,76,54,3836,470,3122,4228,989,2473,1270,3918,844,621,627,178,515,89,978,4593,313,1973,4642,424,656,830,1168,421,221,1141,93,255,634,341,12564,139,4025,2483,1237,949,2568,2418,999,1095,4556,73,2596,383
2020-04-29 17:00:00,135,3346,1805,1124,621,281,1546,454,1301,371,1084,182,11291,963,4352,2507,12806,555,234,159,224,420,971,206,757,3207,450,6023,118,2459,410,431,918,3079,1032,1556,565,4571,182,405,1317,55,244,825,488,484,2265,513,2959,1273,1010,3156,993,188,533,19121,3630,4674,2416,2265,76,54,3836,480,3144,4280,991,2490,1285,3993,846,624,630,178,517,89,981,4613,324,1990,4694,426,659,833,1170,421,224,1143,93,255,637,349,12839,139,4069,2487,1245,951,2619,2425,1005,1099,4627,75,2616,385
2020-04-30 17:00:00,135,3417,1810,1128,624,281,1572,456,1313,373,1107,182,11313,966,4416,2518,12861,566,235,159,224,420,973,207,757,3244,454,6037,118,2486,411,435,921,3120,1044,1576,566,4616,186,406,1338,56,243,829,491,487,2274,513,2966,1276,1017,3175,994,189,538,19337,3657,4704,2423,2291,77,54,3851,493,3157,4349,992,2506,1292,4062,847,630,634,178,520,91,982,4660,324,2005,4756,427,661,836,1204,422,227,1180,93,258,638,349,13098,139,4116,2511,1252,951,2667,2438,1005,1107,4666,75,2644,390
2020-05-01 17:00:00,135,3491,1813,1133,639,281,1600,458,1316,374,1111,182,11360,970,4458,2528,12929,577,239,159,226,420,981,207,760,3271,457,6068,118,2493,411,438,926,3156,1050,1586,567,4686,187,407,1352,56,243,835,494,489,2277,515,2994,1289,1024,3185,1005,190,548,19701,3678,4729,2443,2333,77,55,3862,502,3177,4416,992,2521,1307,4115,851,633,644,188,527,92,982,4713,324,2009,4807,430,662,848,1247,423,227,1181,94,261,638,349,13311,139,4132,2518,1256,953,2705,2471,1022,1117,4709,75,2680,391
2020-05-02 17:00:00,135,3559,1814,1136,648,282,1607,462,1319,377,1124,182,11394,978,4507,2535,12999,581,240,159,226,420,990,207,764,3293,457,6088,118,2526,412,449,932,3193,1066,1595,567,4832,189,407,1369,56,243,845,502,495,2290,521,3017,1295,1026,3194,1012,192,549,19950,3704,4745,2454,2365,78,55,3867,507,3199,4456,992,2529,1316,4175,856,640,644,188,529,92,983,4733,324,2022,4863,430,662,848,1258,424,230,1181,94,263,641,350,13603,139,4181,2539,1271,954,2715,2487,1043,1140,4771,75,2701,395
2020-05-03 17:00:00,135,3584,1817,1142,648,282,1619,469,1322,379,1129,183,11453,980,4550,2536,13028,582,241,159,226,424,1002,207,765,3313,459,6106,118,2535,418,450,934,3210,1068,1599,567,4840,189,409,1375,56,243,850,505,497,2344,523,3047,1304,1031,3199,1015,198,550,20068,3737,4823,2468,2371,81,55,3867,511,3204,4490,992,2540,1347,4214,857,644,645,188,529,92,986,4765,325,2027,4911,431,662,848,1286,424,234,1181,94,263,641,350,13794,139,4247,2551,1281,957,2783,2502,1053,1143,4800,75,2713,396
2020-05-04 17:00:00,135,3593,1819,1143,651,284,1623,469,1328,379,1135,186,11538,992,4590,2541,13122,582,242,162,226,424,1009,208,766,3332,459,6109,118,2553,418,451,938,3224,1070,1622,567,4878,189,413,1376,56,242,861,505,497,2360,526,3062,1308,1034,3201,1018,198,550,20254,3747,4850,2473,2377,78,55,3871,516,3227,4522,992,2571,1351,4251,858,647,646,188,531,92,986,4778,325,2036,4948,430,662,848,1289,425,234,1210,94,265,641,350,13916,139,4258,2557,1284,957,2838,2513,1065,1145,4821,75,2719,397
2020-05-05 17:00:00,135,3606,1820,1143,652,285,1629,469,1328,379,1140,186,11550,993,4619,2542,13168,590,243,162,226,424,1012,208,767,3364,459,6130,118,2559,418,453,940,3242,1077,1625,571,4923,189,415,1376,56,242,865,504,498,2371,529,3114,1310,1042,3215,1020,200,551,20398,3758,4881,2486,2394,78,55,3876,521,3230,4551,992,2586,1375,4286,860,647,646,196,531,94,986,4788,327,2043,5005,429,662,848,1304,425,235,1223,94,265,641,357,14018,139,4261,2560,1292,958,2891,2519,1067,1149,4831,75,2722,401
2020-05-06 17:00:00,135,3622,1822,1146,654,285,1641,474,1333,380,1141,186,11587,997,4646,2543,13267,597,243,162,228,425,1021,209,764,3401,459,6151,118,2587,421,454,951,3257,1088,1644,571,4968,190,416,1382,57,242,868,507,500,2381,529,3155,1314,1047,3217,1020,202,552,20711,3766,4893,2501,2399,78,55,3879,522,3244,4621,993,2604,1400,4295,862,647,647,197,533,94,990,4799,328,2044,5080,430,664,849,1325,425,235,1230,94,268,641,359,14116,139,4280,2563,1298,959,3018,2550,1068,1152,4860,75,2732,403
2020-05-07 17:00:00,135,3654,1822,1150,655,286,1655,474,1362,380,1142,189,11622,1002,4685,2552,13391,600,243,162,229,425,1027,210,767,3440,460,6178,118,2603,421,454,960,3275,1098,1651,573,5007,192,416,1389,57,243,871,507,502,2419,530,3204,1316,1050,3221,1021,202,552,20893,3772,4974,2506,2434,78,55,3885,523,3260,4652,994,2630,1421,4300,863,647,648,181,535,94,993,4812,328,2054,5117,429,664,854,1370,425,235,1266,94,270,641,359,14204,139,4283,2565,1300,967,3073,2568,1069,1160,4897,75,2743,403
2020-05-08 17:00:00,135,3712,1826,1151,660,287,1666,486,1371,379,1145,189,11671,1002,4720,2558,13460,600,243,162,251,429,1032,210,769,3470,460,6219,118,2628,421,454,970,3296,1103,1661,573,5056,194,417,1399,57,243,877,507,503,2448,531,3222,1319,1051,3237,1022,202,552,21094,3779,5015,2514,2442,78,55,3889,531,3266,4704,993,2639,1423,4334,865,648,649,180,536,94,993,4819,331,2056,5164,429,664,860,1383,427,235,1276,94,270,643,361,14320,139,4285,2588,1306,967,3148,2575,1070,1168,4917,75,2748,406
2020-05-09 17:00:00,137,3723,1830,1152,660,287,1671,494,1391,381,1146,189,11717,1007,4751,2567,13506,604,243,162,271,430,1035,210,769,3480,460,6242,118,2634,421,455,972,3305,1108,1675,576,5046,195,417,1403,57,243,886,510,503,2482,535,3264,1324,1056,3250,1022,202,553,21272,3792,5046,2521,2468,78,56,3891,533,3285,4742,992,2650,1430,4346,867,652,650,180,536,94,995,4835,331,2068,5202,430,665,863,1393,427,239,1280,94,270,644,362,14428,139,4292,2607,1311,968,3164,2580,1075,1179,4934,75,2756,406
2020-05-10 17:00:00,137,3730,1837,1157,662,287,1679,503,1413,381,1148,189,11741,1015,4773,2569,13550,605,244,162,294,430,1037,210,772,3496,462,6248,118,2641,421,455,975,3316,1111,1677,578,5065,195,421,1417,57,243,889,511,504,2486,535,3271,1328,1067,3251,1028,204,557,21376,3800,5055,2525,2475,78,57,3895,541,3298,4777,993,2667,1444,4361,867,652,651,181,538,94,997,4846,331,2069,5229,432,667,866,1410,427,239,1287,95,270,644,364,14494,139,4295,2607,1316,968,3182,2596,1081,1185,4944,76,2772,408
2020-05-11 17:00:00,137,3732,1837,1158,665,288,1685,503,1420,381,1148,190,11791,1015,4784,2572,13620,605,245,162,307,431,1046,211,772,3504,463,6250,118,2646,421,455,977,3322,1116,1680,579,5095,195,421,1429,57,243,891,511,505,2536,535,3277,1329,1068,3251,1029,205,557,21490,3823,5074,2536,2481,78,57,3900,544,3315,4801,993,2675,1448,4375,868,652,651,181,539,94,999,4849,333,2074,5250,433,667,866,1413,427,239,1288,97,271,644,365,14560,139,4297,2609,1322,970,3196,2599,1093,1200,4946,76,2773,409
2020-05-12 17:00:00,137,3744,1839,1160,665,288,1690,504,1427,381,1150,192,12294,1016,4805,2572,13748,606,246,162,310,432,1047,211,778,3546,464,6255,118,2649,421,455,977,3333,1117,1684,579,5078,196,421,1443,57,244,895,511,505,2561,535,3293,1329,1075,3255,1030,206,558,21626,3830,5112,2541,2494,78,57,3903,546,3317,4820,996,2690,1448,4386,868,652,654,181,542,94,999,4854,338,2077,5266,433,667,866,1443,427,239,1317,97,272,645,368,14631,139,4303,2613,1328,970,3273,2611,1097,1205,4957,76,2787,410
2020-05-13 17:00:00,141,3755,1840,1163,667,288,1699,508,1429,381,1150,192,12318,1021,4826,2575,13842,608,246,164,325,433,1047,211,778,3556,464,6273,118,2659,421,455,977,3340,1119,1694,579,5122,197,421,1445,57,244,896,511,508,2583,538,3301,1331,1077,3266,1033,206,558,21731,3837,5141,2549,2528,78,58,3904,549,3317,4849,996,2705,1460,4391,875,654,659,183,543,94,999,4859,349,2079,5291,435,668,866,1463,427,241,1321,97,273,645,368,14719,139,4312,2618,1329,971,3302,2617,1098,1211,4967,77,2789,410
2020-05-14 17:00:00,141,3769,1840,1166,668,288,1711,509,1431,382,1151,192,12347,1022,4841,2578,13948,610,246,166,327,434,1057,211,778,3598,465,6285,118,2666,421,455,977,3353,1121,1695,579,5165,198,421,1456,57,246,899,511,508,2599,539,3313,1335,1082,3275,1037,206,558,21900,3839,5182,2551,2543,78,58,3907,549,3346,4896,996,2713,1467,4405,876,655,659,183,546,94,1000,4870,368,2083,5308,436,671,866,1471,429,241,1338,97,275,645,369,14807,139,4315,2621,1332,972,3322,2622,1099,1226,4978,77,2795,415
2020-05-15 17:00:00,141,3779,1840,1172,669,288,1723,511,1432,382,1151,192,12371,1022,4853,2578,14008,615,246,170,331,435,1059,211,783,3612,466,6303,118,2679,421,455,978,3371,1125,1694,580,5227,199,421,1459,57,246,900,511,507,2616,541,3325,1336,1087,3281,1037,206,558,21966,3849,5219,2563,2565,78,58,3908,551,3353,4919,997,2723,1474,4412,877,656,662,183,546,94,1005,4879,376,2087,5371,437,671,869,1470,429,241,1339,97,275,645,370,14896,139,4318,2625,1341,973,3335,2626,1093,1235,4997,77,2808,416
2020-05-16 17:00:00,141,3789,1853,1173,669,289,1741,514,1434,382,1151,196,12397,1023,4868,2578,14091,619,247,170,334,446,1061,211,802,3625,467,6313,118,2685,421,455,980,3385,1126,1694,581,5260,200,421,1470,57,246,901,513,508,2634,541,3341,1338,1092,3282,1042,206,560,22041,3857,5265,2568,2570,79,58,3912,555,3379,4944,997,2727,1483,4417,877,661,665,184,550,94,1007,4888,376,2092,5397,437,672,871,1476,429,241,1363,97,275,647,370,14980,139,4326,2635,1345,973,3376,2630,1100,1244,5002,81,2814,419
2020-05-17 17:00:00,141,3796,1859,1173,671,290,1748,518,1435,382,1153,196,12443,1023,4880,2581,14147,622,248,170,335,446,1061,211,804,3629,467,6323,118,2688,421,458,980,3403,1127,1700,583,5288,203,422,1480,57,246,902,517,508,2645,541,3351,1348,1103,3291,1043,207,560,22151,3871,5287,2571,2574,79,58,3914,557,3379,4979,999,2730,1488,4422,878,661,667,185,551,94,1012,4891,378,2097,5436,438,673,871,1485,430,245,1367,97,275,648,370,15025,139,4338,2637,1348,973,3379,2632,1100,1248,5006,81,2816,421
2020-05-18 17:00:00,141,3800,1867,1174,674,290,1751,521,1442,381,1153,199,12463,1023,4881,2582,14158,622,248,170,346,447,1061,211,811,3633,467,6323,118,2698,421,458,980,3406,1128,1703,585,5312,204,422,1488,57,246,903,520,508,2648,542,3353,1352,1105,3291,1043,207,560,22222,3876,5296,2572,2579,79,58,3915,563,3392,5022,999,2731,1487,4433,880,661,667,185,551,94,1012,4892,380,2098,5466,439,674,871,1484,430,246,1369,97,275,649,370,15068,139,4351,2641,1354,973,3392,2633,1100,1250,5008,81,2818,422
2020-05-19 17:00:00,141,3807,1860,1175,674,290,1753,526,1442,381,1153,200,12607,1024,4893,2587,14199,629,249,170,346,448,1062,212,811,3646,467,6335,118,2700,421,458,980,3411,1129,1706,600,5351,205,423,1492,57,246,899,520,509,2687,542,3369,1352,1106,3294,1043,207,560,22324,3879,5338,2576,2617,79,58,3916,567,3402,5047,1002,2733,1491,4436,881,661,668,186,551,97,1015,4900,378,2103,5474,440,675,871,1511,430,246,1378,97,275,649,370,15121,139,4358,2644,1357,973,3401,2636,1100,1254,5040,81,2824,421
2020-05-20 17:00:00,141,3813,1860,1175,675,290,1758,526,1443,383,1153,200,12633,1026,4901,2587,14249,635,249,170,346,448,1063,213,813,3660,468,6350,118,2706,421,458,983,3413,1131,1707,604,5375,205,423,1495,57,246,901,522,509,2691,543,3380,1352,1106,3300,1044,207,562,22372,3880,5388,2581,2632,79,58,3919,570,3412,5082,1002,2735,1497,4447,883,663,669,186,555,97,1017,4910,378,2107,5494,440,675,872,1514,431,248,1383,97,276,649,370,15237,139,4368,2648,1361,974,3413,2640,1100,1261,5056,81,2830,423
2020-05-21 17:00:00,141,3829,1860,1176,675,290,1761,528,1447,382,1153,200,12681,1028,4911,2587,14326,637,249,172,347,452,1063,213,814,3678,468,6365,118,2715,421,464,984,3420,1132,1709,610,5424,205,423,1495,57,246,896,523,509,2700,546,3387,1352,1110,3308,1044,208,562,22455,3884,5396,2583,2645,79,59,3923,574,3435,5105,1003,2736,1506,4449,885,666,670,186,557,97,1018,4914,378,2113,5509,440,675,872,1525,432,248,1404,97,276,646,372,15294,139,4378,2650,1365,975,3423,2644,1101,1263,5053,81,2831,425
2020-05-22 17:00:00,141,3835,1862,1177,676,290,1767,534,1461,382,1153,201,12732,1029,4920,2590,14345,644,249,172,350,453,1067,214,818,3713,468,6374,118,2720,421,464,985,3436,1135,1712,610,5459,209,423,1499,57,246,896,528,511,2706,550,3392,1356,1113,3310,1044,208,562,22528,3895,5409,2585,2652,79,59,3926,574,3444,5151,1003,2738,1509,4455,885,669,671,186,559,97,1018,4919,378,2122,5534,441,676,872,1533,437,248,1407,97,278,647,372,15349,139,4388,2651,1368,979,3446,2648,1102,1267,5063,81,2832,426
2020-05-23 17:00:00,141,3845,1863,1177,676,290,1768,537,1462,381,1153,204,12834,1030,4931,2590,14417,651,249,172,354,453,1067,214,817,3747,468,6383,118,2730,421,465,985,3445,1135,1715,612,5493,210,423,1500,58,246,897,529,511,2717,551,3400,1357,1114,3314,1044,208,562,22616,3895,5421,2585,2657,79,60,3927,574,3456,5184,1003,2738,1508,4457,885,669,672,190,559,97,1018,4922,378,2134,5549,441,677,871,1535,438,248,1414,97,278,650,372,15382,139,4395,2654,1372,979,3490,2649,1103,1267,5069,81,2832,426
2020-05-24 17:00:00,141,3848,1869,1178,676,290,1775,537,1465,381,1159,204,12906,1031,4942,2593,14476,652,249,172,355,453,1068,214,818,3757,468,6391,118,2739,421,468,985,3451,1142,1719,613,5541,210,423,1501,58,246,897,531,511,2720,551,3403,1360,1116,3320,1044,208,563,22680,3896,5439,2589,2658,79,60,3927,574,3474,5202,1003,2740,1512,4459,886,671,672,191,562,97,1020,4929,379,2134,5565,442,679,871,1539,438,248,1416,97,278,650,372,15399,139,4404,2655,1374,980,3506,2649,1104,1270,5075,81,2834,426
2020-05-25 17:00:00,141,3855,1870,1179,676,290,1781,539,1474,381,1162,204,12954,1032,4956,2593,14479,650,249,172,355,454,1070,214,818,3760,468,6396,118,2746,421,469,986,3451,1142,1719,613,5548,210,423,1511,58,246,897,535,511,2724,552,3406,1360,1116,3320,1044,208,563,22726,3897,5460,2591,2660,79,59,3928,576,3478,5206,1003,2740,1512,4464,888,673,673,191,562,97,1020,4929,380,2138,5576,442,680,870,1539,438,248,1426,97,280,651,372,15413,139,4405,2655,1377,980,3511,2652,1104,1280,5077,81,2834,426
2020-05-26 17:00:00,141,3874,1870,1181,676,290,1790,543,1474,382,1162,204,12977,1032,4966,2593,14489,651,249,173,355,454,1071,214,819,3785,468,6400,118,2752,421,469,986,3452,1142,1719,613,5589,210,424,1517,58,246,897,536,511,2724,553,3412,1360,1117,3327,1044,208,564,22764,3899,5460,2595,2664,79,59,3929,576,3478,5229,1004,2740,1513,4465,888,673,683,191,562,97,1023,4933,380,2142,5591,442,681,870,1545,438,248,1429,97,280,652,372,15460,139,4415,2656,1377,981,3520,2657,1106,1288,5079,81,2835,427
2020-05-27 17:00:00,141,3881,1870,1181,676,290,1802,543,1473,383,1165,204,13175,1032,4968,2593,14522,651,250,173,357,456,1072,214,821,3792,468,6416,118,2756,422,469,986,3456,1152,1719,614,5616,212,425,1518,58,246,897,536,511,2724,554,3434,1361,1117,3328,1045,208,564,22832,3900,5466,2597,2675,79,59,3929,576,3483,5252,1004,2740,1515,4469,890,673,684,191,564,97,1023,4934,380,2145,5600,442,682,870,1556,438,251,1431,97,280,653,372,15498,139,4422,2656,1378,981,3537,2660,1108,1288,5079,81,2839,428
2020-05-28 17:00:00,141,3895,1870,1182,676,290,1806,543,1472,381,1166,205,13244,1032,4998,2595,14612,652,250,173,358,456,1072,214,820,3823,468,6429,118,2759,422,469,987,3457,1153,1720,615,5638,213,425,1512,58,245,893,539,513,2729,554,3447,1361,1118,3330,1046,208,565,22908,3908,5480,2601,2679,79,59,3930,578,3504,5261,1004,2740,1518,4475,891,674,684,191,564,97,1024,4935,383,2150,5614,442,684,870,1560,438,251,1454,97,281,654,372,15527,139,4425,2657,1384,981,3549,2657,1109,1294,5087,81,2843,428
2020-05-29 17:00:00,141,3903,1870,1182,676,290,1811,543,1474,380,1165,206,13302,1032,5006,2595,14683,651,251,173,359,459,1072,214,820,3837,468,6442,118,2765,423,469,992,3458,1153,1721,615,5646,214,425,1512,58,246,897,539,515,2730,555,3458,1361,1121,3339,1046,208,565,22982,3909,5510,2611,2683,79,59,3931,578,3513,5293,1004,2741,1517,4475,891,674,686,191,564,97,1026,4945,385,2152,5627,442,685,870,1561,438,251,1459,97,281,654,372,15559,140,4428,2657,1385,982,3590,2656,1108,1295,5093,81,2845,429
2020-05-30 17:00:00,141,3922,1871,1183,676,290,1818,546,1481,380,1167,207,13323,1033,5016,2596,14724,651,251,173,359,459,1072,214,820,3840,468,6448,118,2773,425,469,992,3464,1153,1721,615,5657,214,425,1535,58,246,892,539,515,2736,556,3468,1361,1121,3345,1049,208,565,23044,3911,5514,2612,2695,79,59,3931,578,3514,5328,1004,2744,1517,4477,892,675,688,191,564,97,1027,4947,385,2154,5632,442,685,870,1564,438,251,1460,97,281,654,372,15587,140,4429,2658,1387,982,3594,2661,1108,1300,5098,81,2845,430
2020-05-31 17:00:00,141,3925,1872,1184,676,290,1831,547,1483,380,1170,208,13366,1034,5021,2597,14768,651,251,174,359,460,1072,214,822,3853,468,6459,118,2779,425,469,993,3467,1155,1722,616,5664,214,425,1540,58,246,892,540,515,2743,556,3474,1361,1122,3357,1049,208,565,23076,3916,5518,2613,2702,79,59,3932,578,3521,5338,1004,2745,1522,4487,893,675,688,191,564,97,1028,4948,385,2154,5643,442,685,870,1564,438,251,1463,97,281,654,372,15607,140,4430,2658,1388,983,3619,2661,1108,1304,5099,81,2846,430
2020-06-01 17:00:00,141,3927,1872,1187,677,290,1835,547,1486,380,1171,208,13374,1034,5029,2598,14774,651,252,174,359,460,1072,214,823,3854,468,6461,118,2780,425,469,994,3468,1156,1723,617,5714,214,425,1541,58,246,897,542,515,2745,556,3474,1362,1122,3357,1049,208,565,23094,3917,5521,2616,2703,79,59,3933,578,3525,5339,1004,2745,1522,4489,893,675,688,191,564,97,1028,4950,386,2154,5649,442,685,870,1564,438,251,1464,97,281,654,372,15619,140,4432,2658,1388,984,3622,2661,1108,1304,5099,81,2846,430
2020-06-02 17:00:00,141,3944,1872,1187,677,290,1840,547,1487,380,1171,208,13388,1034,5034,2598,14810,650,252,176,359,460,1072,214,823,3880,468,6464,118,2783,425,469,995,3471,1156,1723,618,5725,214,426,1542,58,246,892,542,515,2751,556,3476,1363,1123,3365,1049,208,565,23139,3918,5528,2617,2707,79,59,3933,580,3529,5362,1004,2745,1522,4493,896,676,688,191,565,97,1028,4952,386,2156,5654,442,686,870,1571,438,251,1468,97,281,654,372,15644,140,4432,2658,1388,986,3632,2665,1111,1305,5100,81,2849,429
2020-06-03 17:00:00,141,3944,1872,1187,677,290,1847,547,1487,380,1173,209,13465,1035,5036,2598,14861,650,252,176,359,462,1072,214,824,3890,468,6470,118,2783,425,470,995,3473,1157,1724,618,5740,214,426,1542,58,247,894,542,515,2756,557,3483,1364,1123,3367,1049,208,565,23176,3922,5556,2621,2707,79,59,3932,580,3534,5365,1004,2745,1524,4495,896,676,688,191,565,97,1028,4952,386,2156,5664,442,687,870,1573,438,251,1469,97,281,657,372,15653,140,4433,2659,1388,986,3637,2665,1111,1307,5100,81,2849,429
